TIME,POINT1,POINT2,POINT3
54.300000,509.624322,509.624322,509.624322
54.320000,509.570078,509.570078,509.570078
54.340000,509.515849,509.515849,509.515849
54.360000,509.461635,509.461635,509.461635
54.380000,509.407436,509.407436,509.407436
54.400000,509.353252,509.353252,509.353252
54.420000,509.299083,509.299083,509.299083
54.440000,509.244929,509.244929,509.244929
54.460000,509.190790,509.190790,509.190790
54.480000,509.136666,509.136666,509.136666
54.500000,509.082556,509.082556,509.082556
54.520000,509.028462,509.028462,509.028462
54.540000,508.974382,508.974382,508.974382
54.560000,508.920317,508.920317,508.920317
54.580000,508.866267,508.866267,508.866267
54.600000,508.812231,508.812231,508.812231
54.620000,508.758211,508.758211,508.758211
54.640000,508.704204,508.704204,508.704204
54.660000,508.650213,508.650213,508.650213
54.680000,508.596236,508.596236,508.596236
54.700000,508.542274,508.542274,508.542274
54.720000,508.488326,508.488326,508.488326
54.740000,508.434393,508.434393,508.434393
54.760000,508.380475,508.380475,508.380475
54.780000,508.326571,508.326571,508.326571
54.800000,508.272681,508.272681,508.272681
54.820000,508.218806,508.218806,508.218806
54.840000,508.164946,508.164946,508.164946
54.860000,508.111099,508.111099,508.111099
54.880000,508.057268,508.057268,508.057268
54.900000,508.003450,508.003450,508.003450
54.920000,507.949647,507.949647,507.949647
54.940000,507.895858,507.895858,507.895858
54.960000,507.842084,507.842084,507.842084
54.980000,507.788323,507.788323,507.788323
55.000000,507.734577,507.734577,507.734577
55.020000,507.680846,507.680846,507.680846
55.040000,507.627128,507.627128,507.627128
55.060000,507.573425,507.573425,507.573425
55.080000,507.519735,507.519735,507.519735
55.100000,507.466060,507.466060,507.466060
55.120000,507.412399,507.412399,507.412399
55.140000,507.358752,507.358752,507.358752
55.160000,507.305119,507.305119,507.305119
55.180000,507.251501,507.251501,507.251501
55.200000,507.197896,507.197896,507.197896
55.220000,507.144305,507.144305,507.144305
55.240000,507.090728,507.090728,507.090728
55.260000,507.037165,507.037165,507.037165
55.280000,506.983616,506.983616,506.983616
55.300000,506.930081,506.930081,506.930081
55.320000,506.876560,506.876560,506.876560
55.340000,506.823052,506.823052,506.823052
55.360000,506.769559,506.769559,506.769559
55.380000,506.716079,506.716079,506.716079
55.400000,506.662613,506.662613,506.662613
55.420000,506.609160,506.609160,506.609160
55.440000,506.555722,506.555722,506.555722
55.460000,506.502297,506.502297,506.502297
55.480000,506.448886,506.448886,506.448886
55.500000,506.395489,506.395489,506.395489
55.520000,506.342105,506.342105,506.342105
55.540000,506.288735,506.288735,506.288735
55.560000,506.235378,506.235378,506.235378
55.580000,506.182035,506.182035,506.182035
55.600000,506.128706,506.128706,506.128706
55.620000,506.075390,506.075390,506.075390
55.640000,506.022088,506.022088,506.022088
55.660000,505.968799,505.968799,505.968799
55.680000,505.915523,505.915523,505.915523
55.700000,505.862261,505.862261,505.862261
55.720000,505.809013,505.809013,505.809013
55.740000,505.755778,505.755778,505.755778
55.760000,505.702556,505.702556,505.702556
55.780000,505.649348,505.649348,505.649348
55.800000,505.596153,505.596153,505.596153
55.820000,505.542971,505.542971,505.542971
55.840000,505.489803,505.489803,505.489803
55.860000,505.436647,505.436647,505.436647
55.880000,505.383506,505.383506,505.383506
55.900000,505.330377,505.330377,505.330377
55.920000,505.277262,505.277262,505.277262
55.940000,505.224159,505.224159,505.224159
55.960000,505.171070,505.171070,505.171070
55.980000,505.117994,505.117994,505.117994
56.000000,505.064932,505.064932,505.064932
56.020000,505.011882,505.011882,505.011882
56.040000,504.958845,504.958845,504.958845
56.060000,504.905822,504.905822,504.905822
56.080000,504.852811,504.852811,504.852811
56.100000,504.799814,504.799814,504.799814
56.120000,504.746830,504.746830,504.746830
56.140000,504.693858,504.693858,504.693858
56.160000,504.640900,504.640900,504.640900
56.180000,504.587954,504.587954,504.587954
56.200000,504.535022,504.535022,504.535022
56.220000,504.482102,504.482102,504.482102
56.240000,504.429195,504.429195,504.429195
56.260000,504.376301,504.376301,504.376301
56.280000,504.323420,504.323420,504.323420
56.300000,504.270552,504.270552,504.270552
56.320000,504.217696,504.217696,504.217696
56.340000,504.164854,504.164854,504.164854
56.360000,504.112024,504.112024,504.112024
56.380000,504.059207,504.059207,504.059207
56.400000,504.006402,504.006402,504.006402
56.420000,503.953610,503.953610,503.953610
56.440000,503.900831,503.900831,503.900831
56.460000,503.848065,503.848065,503.848065
56.480000,503.795311,503.795311,503.795311
56.500000,503.742570,503.742570,503.742570
56.520000,503.689842,503.689842,503.689842
56.540000,503.637126,503.637126,503.637126
56.560000,503.584422,503.584422,503.584422
56.580000,503.531731,503.531731,503.531731
56.600000,503.479053,503.479053,503.479053
56.620000,503.426387,503.426387,503.426387
56.640000,503.373734,503.373734,503.373734
56.660000,503.321093,503.321093,503.321093
56.680000,503.268465,503.268465,503.268465
56.700000,503.215849,503.215849,503.215849
56.720000,503.163245,503.163245,503.163245
56.740000,503.110654,503.110654,503.110654
56.760000,503.058075,503.058075,503.058075
56.780000,503.005509,503.005509,503.005509
56.800000,502.952955,502.952955,502.952955
56.820000,502.900413,502.900413,502.900413
56.840000,502.847884,502.847884,502.847884
56.860000,502.795366,502.795366,502.795366
56.880000,502.742861,502.742861,502.742861
56.900000,502.690369,502.690369,502.690369
56.920000,502.637888,502.637888,502.637888
56.940000,502.585420,502.585420,502.585420
56.960000,502.532964,502.532964,502.532964
56.980000,502.480520,502.480520,502.480520
57.000000,502.428088,502.428088,502.428088
57.020000,502.375669,502.375669,502.375669
57.040000,502.323261,502.323261,502.323261
57.060000,502.270866,502.270866,502.270866
57.080000,502.218482,502.218482,502.218482
57.100000,502.166111,502.166111,502.166111
57.120000,502.113752,502.113752,502.113752
57.140000,502.061405,502.061405,502.061405
57.160000,502.009069,502.009069,502.009069
57.180000,501.956746,501.956746,501.956746
57.200000,501.904435,501.904435,501.904435
57.220000,501.852136,501.852136,501.852136
57.240000,501.799848,501.799848,501.799848
57.260000,501.747573,501.747573,501.747573
57.280000,501.695309,501.695309,501.695309
57.300000,501.643057,501.643057,501.643057
57.320000,501.590818,501.590818,501.590818
57.340000,501.538590,501.538590,501.538590
57.360000,501.486373,501.486373,501.486373
57.380000,501.434169,501.434169,501.434169
57.400000,501.381977,501.381977,501.381977
57.420000,501.329796,501.329796,501.329796
57.440000,501.277627,501.277627,501.277627
57.460000,501.225469,501.225469,501.225469
57.480000,501.173324,501.173324,501.173324
57.500000,501.121190,501.121190,501.121190
57.520000,501.069068,501.069068,501.069068
57.540000,501.016957,501.016957,501.016957
57.560000,500.964858,500.964858,500.964858
57.580000,500.912771,500.912771,500.912771
57.600000,500.860695,500.860695,500.860695
57.620000,500.808631,500.808631,500.808631
57.640000,500.756579,500.756579,500.756579
57.660000,500.704538,500.704538,500.704538
57.680000,500.652509,500.652509,500.652509
57.700000,500.600491,500.600491,500.600491
57.720000,500.548485,500.548485,500.548485
57.740000,500.496490,500.496490,500.496490
57.760000,500.444507,500.444507,500.444507
57.780000,500.392535,500.392535,500.392535
57.800000,500.340574,500.340574,500.340574
57.820000,500.288625,500.288625,500.288625
57.840000,500.236688,500.236688,500.236688
57.860000,500.184762,500.184762,500.184762
57.880000,500.132847,500.132847,500.132847
57.900000,500.080943,500.080943,500.080943
57.920000,500.029051,500.029051,500.029051
57.940000,499.977171,499.977171,499.977171
57.960000,499.925301,499.925301,499.925301
57.980000,499.873443,499.873443,499.873443
58.000000,499.821596,499.821596,499.821596
58.020000,499.769761,499.769761,499.769761
58.040000,499.717936,499.717936,499.717936
58.060000,499.666123,499.666123,499.666123
58.080000,499.614322,499.614322,499.614322
58.100000,499.562531,499.562531,499.562531
58.120000,499.510751,499.510751,499.510751
58.140000,499.458983,499.458983,499.458983
58.160000,499.407226,499.407226,499.407226
58.180000,499.355480,499.355480,499.355480
58.200000,499.303745,499.303745,499.303745
58.220000,499.252021,499.252021,499.252021
58.240000,499.200309,499.200309,499.200309
58.260000,499.148607,499.148607,499.148607
58.280000,499.096917,499.096917,499.096917
58.300000,499.045237,499.045237,499.045237
58.320000,498.993569,498.993569,498.993569
58.340000,498.941911,498.941911,498.941911
58.360000,498.890265,498.890265,498.890265
58.380000,498.838629,498.838629,498.838629
58.400000,498.787005,498.787005,498.787005
58.420000,498.735391,498.735391,498.735391
58.440000,498.683788,498.683788,498.683788
58.460000,498.632197,498.632197,498.632197
58.480000,498.580616,498.580616,498.580616
58.500000,498.529046,498.529046,498.529046
58.520000,498.477487,498.477487,498.477487
58.540000,498.425939,498.425939,498.425939
58.560000,498.374402,498.374402,498.374402
58.580000,498.322875,498.322875,498.322875
58.600000,498.271359,498.271359,498.271359
58.620000,498.219854,498.219854,498.219854
58.640000,498.168360,498.168360,498.168360
58.660000,498.116877,498.116877,498.116877
58.680000,498.065404,498.065404,498.065404
58.700000,498.013943,498.013943,498.013943
58.720000,497.962491,497.962491,497.962491
58.740000,497.911051,497.911051,497.911051
58.760000,497.859621,497.859621,497.859621
58.780000,497.808202,497.808202,497.808202
58.800000,497.756794,497.756794,497.756794
58.820000,497.705396,497.705396,497.705396
58.840000,497.654009,497.654009,497.654009
58.860000,497.602633,497.602633,497.602633
58.880000,497.551267,497.551267,497.551267
58.900000,497.499911,497.499911,497.499911
58.920000,497.448567,497.448567,497.448567
58.940000,497.397233,497.397233,497.397233
58.960000,497.345909,497.345909,497.345909
58.980000,497.294596,497.294596,497.294596
59.000000,497.243293,497.243293,497.243293
59.020000,497.192001,497.192001,497.192001
59.040000,497.140720,497.140720,497.140720
59.060000,497.089449,497.089449,497.089449
59.080000,497.038188,497.038188,497.038188
59.100000,496.986938,496.986938,496.986938
59.120000,496.935698,496.935698,496.935698
59.140000,496.884469,496.884469,496.884469
59.160000,496.833250,496.833250,496.833250
59.180000,496.782041,496.782041,496.782041
59.200000,496.730843,496.730843,496.730843
59.220000,496.679656,496.679656,496.679656
59.240000,496.628478,496.628478,496.628478
59.260000,496.577311,496.577311,496.577311
59.280000,496.526154,496.526154,496.526154
59.300000,496.475008,496.475008,496.475008
59.320000,496.423872,496.423872,496.423872
59.340000,496.372746,496.372746,496.372746
59.360000,496.321630,496.321630,496.321630
59.380000,496.270525,496.270525,496.270525
59.400000,496.219430,496.219430,496.219430
59.420000,496.168345,496.168345,496.168345
59.440000,496.117270,496.117270,496.117270
59.460000,496.066206,496.066206,496.066206
59.480000,496.015151,496.015151,496.015151
59.500000,495.964107,495.964107,495.964107
59.520000,495.913073,495.913073,495.913073
59.540000,495.862049,495.862049,495.862049
59.560000,495.811036,495.811036,495.811036
59.580000,495.760032,495.760032,495.760032
59.600000,495.709039,495.709039,495.709039
59.620000,495.658055,495.658055,495.658055
59.640000,495.607082,495.607082,495.607082
59.660000,495.556119,495.556119,495.556119
59.680000,495.505165,495.505165,495.505165
59.700000,495.454222,495.454222,495.454222
59.720000,495.403289,495.403289,495.403289
59.740000,495.352366,495.352366,495.352366
59.760000,495.301453,495.301453,495.301453
59.780000,495.250550,495.250550,495.250550
59.800000,495.199656,495.199656,495.199656
59.820000,495.148773,495.148773,495.148773
59.840000,495.097900,495.097900,495.097900
59.860000,495.047037,495.047037,495.047037
59.880000,494.996183,494.996183,494.996183
59.900000,494.945340,494.945340,494.945340
59.920000,494.894506,494.894506,494.894506
59.940000,494.843682,494.843682,494.843682
59.960000,494.792869,494.792869,494.792869
59.980000,494.742065,494.742065,494.742065
60.000000,494.691270,494.691270,494.691270
60.020000,494.640486,494.640486,494.640486
60.040000,494.589712,494.589712,494.589712
60.060000,494.538947,494.538947,494.538947
60.080000,494.488192,494.488192,494.488192
60.100000,494.437447,494.437447,494.437447
60.120000,494.386711,494.386711,494.386711
60.140000,494.335986,494.335986,494.335986
60.160000,494.285270,494.285270,494.285270
60.180000,494.234564,494.234564,494.234564
60.200000,494.183867,494.183867,494.183867
60.220000,494.133181,494.133181,494.133181
60.240000,494.082504,494.082504,494.082504
60.260000,494.031836,494.031836,494.031836
60.280000,493.981179,493.981179,493.981179
60.300000,493.930531,493.930531,493.930531
60.320000,493.879892,493.879892,493.879892
60.340000,493.829263,493.829263,493.829263
60.360000,493.778644,493.778644,493.778644
60.380000,493.728035,493.728035,493.728035
60.400000,493.677435,493.677435,493.677435
60.420000,493.626845,493.626845,493.626845
60.440000,493.576264,493.576264,493.576264
60.460000,493.525693,493.525693,493.525693
60.480000,493.475131,493.475131,493.475131
60.500000,493.424579,493.424579,493.424579
60.520000,493.374036,493.374036,493.374036
60.540000,493.323503,493.323503,493.323503
60.560000,493.272980,493.272980,493.272980
60.580000,493.222465,493.222465,493.222465
60.600000,493.171961,493.171961,493.171961
60.620000,493.121466,493.121466,493.121466
60.640000,493.070980,493.070980,493.070980
60.660000,493.020504,493.020504,493.020504
60.680000,492.970037,492.970037,492.970037
60.700000,492.919579,492.919579,492.919579
60.720000,492.869131,492.869131,492.869131
60.740000,492.818693,492.818693,492.818693
60.760000,492.768264,492.768264,492.768264
60.780000,492.717844,492.717844,492.717844
60.800000,492.667433,492.667433,492.667433
60.820000,492.617032,492.617032,492.617032
60.840000,492.566640,492.566640,492.566640
60.860000,492.516258,492.516258,492.516258
60.880000,492.465885,492.465885,492.465885
60.900000,492.415521,492.415521,492.415521
60.920000,492.365166,492.365166,492.365166
60.940000,492.314821,492.314821,492.314821
60.960000,492.264485,492.264485,492.264485
60.980000,492.214158,492.214158,492.214158
61.000000,492.163840,492.163840,492.163840
61.020000,492.113532,492.113532,492.113532
61.040000,492.063233,492.063233,492.063233
61.060000,492.012943,492.012943,492.012943
61.080000,491.962662,491.962662,491.962662
61.100000,491.912391,491.912391,491.912391
61.120000,491.862129,491.862129,491.862129
61.140000,491.811876,491.811876,491.811876
61.160000,491.761632,491.761632,491.761632
61.180000,491.711397,491.711397,491.711397
61.200000,491.661171,491.661171,491.661171
61.220000,491.610955,491.610955,491.610955
61.240000,491.560747,491.560747,491.560747
61.260000,491.510549,491.510549,491.510549
61.280000,491.460359,491.460359,491.460359
61.300000,491.410179,491.410179,491.410179
61.320000,491.360008,491.360008,491.360008
61.340000,491.309846,491.309846,491.309846
61.360000,491.259693,491.259693,491.259693
61.380000,491.209549,491.209549,491.209549
61.400000,491.159414,491.159414,491.159414
61.420000,491.109288,491.109288,491.109288
61.440000,491.059171,491.059171,491.059171
61.460000,491.009063,491.009063,491.009063
61.480000,490.958965,490.958965,490.958965
61.500000,490.908875,490.908875,490.908875
61.520000,490.858794,490.858794,490.858794
61.540000,490.808722,490.808722,490.808722
61.560000,490.758658,490.758658,490.758658
61.580000,490.708604,490.708604,490.708604
61.600000,490.658559,490.658559,490.658559
61.620000,490.608523,490.608523,490.608523
61.640000,490.558495,490.558495,490.558495
61.660000,490.508477,490.508477,490.508477
61.680000,490.458467,490.458467,490.458467
61.700000,490.408466,490.408466,490.408466
61.720000,490.358474,490.358474,490.358474
61.740000,490.308491,490.308491,490.308491
61.760000,490.258517,490.258517,490.258517
61.780000,490.208551,490.208551,490.208551
61.800000,490.158595,490.158595,490.158595
61.820000,490.108647,490.108647,490.108647
61.840000,490.058708,490.058708,490.058708
61.860000,490.008778,490.008778,490.008778
61.880000,489.958856,489.958856,489.958856
61.900000,489.908944,489.908944,489.908944
61.920000,489.859040,489.859040,489.859040
61.940000,489.809145,489.809145,489.809145
61.960000,489.759258,489.759258,489.759258
61.980000,489.709380,489.709380,489.709380
62.000000,489.659511,489.659511,489.659511
62.020000,489.609651,489.609651,489.609651
62.040000,489.559799,489.559799,489.559799
62.060000,489.509957,489.509957,489.509957
62.080000,489.460122,489.460122,489.460122
62.100000,489.410297,489.410297,489.410297
62.120000,489.360480,489.360480,489.360480
62.140000,489.310672,489.310672,489.310672
62.160000,489.260872,489.260872,489.260872
62.180000,489.211081,489.211081,489.211081
62.200000,489.161299,489.161299,489.161299
62.220000,489.111525,489.111525,489.111525
62.240000,489.061760,489.061760,489.061760
62.260000,489.012003,489.012003,489.012003
62.280000,488.962255,488.962255,488.962255
62.300000,488.912516,488.912516,488.912516
62.320000,488.862785,488.862785,488.862785
62.340000,488.813063,488.813063,488.813063
62.360000,488.763349,488.763349,488.763349
62.380000,488.713644,488.713644,488.713644
62.400000,488.663947,488.663947,488.663947
62.420000,488.614259,488.614259,488.614259
62.440000,488.564579,488.564579,488.564579
62.460000,488.514908,488.514908,488.514908
62.480000,488.465245,488.465245,488.465245
62.500000,488.415591,488.415591,488.415591
62.520000,488.365945,488.365945,488.365945
62.540000,488.316308,488.316308,488.316308
62.560000,488.266679,488.266679,488.266679
62.580000,488.217058,488.217058,488.217058
62.600000,488.167446,488.167446,488.167446
62.620000,488.117843,488.117843,488.117843
62.640000,488.068248,488.068248,488.068248
62.660000,488.018661,488.018661,488.018661
62.680000,487.969082,487.969082,487.969082
62.700000,487.919512,487.919512,487.919512
62.720000,487.869951,487.869951,487.869951
62.740000,487.820398,487.820398,487.820398
62.760000,487.770853,487.770853,487.770853
62.780000,487.721316,487.721316,487.721316
62.800000,487.671788,487.671788,487.671788
62.820000,487.622268,487.622268,487.622268
62.840000,487.572756,487.572756,487.572756
62.860000,487.523253,487.523253,487.523253
62.880000,487.473758,487.473758,487.473758
62.900000,487.424271,487.424271,487.424271
62.920000,487.374793,487.374793,487.374793
62.940000,487.325323,487.325323,487.325323
62.960000,487.275861,487.275861,487.275861
62.980000,487.226408,487.226408,487.226408
63.000000,487.176962,487.176962,487.176962
63.020000,487.127525,487.127525,487.127525
63.040000,487.078096,487.078096,487.078096
63.060000,487.028676,487.028676,487.028676
63.080000,486.979263,486.979263,486.979263
63.100000,486.929859,486.929859,486.929859
63.120000,486.880463,486.880463,486.880463
63.140000,486.831075,486.831075,486.831075
63.160000,486.781695,486.781695,486.781695
63.180000,486.732324,486.732324,486.732324
63.200000,486.682961,486.682961,486.682961
63.220000,486.633605,486.633605,486.633605
63.240000,486.584258,486.584258,486.584258
63.260000,486.534919,486.534919,486.534919
63.280000,486.485589,486.485589,486.485589
63.300000,486.436266,486.436266,486.436266
63.320000,486.386951,486.386951,486.386951
63.340000,486.337645,486.337645,486.337645
63.360000,486.288347,486.288347,486.288347
63.380000,486.239056,486.239056,486.239056
63.400000,486.189774,486.189774,486.189774
63.420000,486.140500,486.140500,486.140500
63.440000,486.091234,486.091234,486.091234
63.460000,486.041976,486.041976,486.041976
63.480000,485.992726,485.992726,485.992726
63.500000,485.943484,485.943484,485.943484
63.520000,485.894250,485.894250,485.894250
63.540000,485.845024,485.845024,485.845024
63.560000,485.795806,485.795806,485.795806
63.580000,485.746596,485.746596,485.746596
63.600000,485.697394,485.697394,485.697394
63.620000,485.648200,485.648200,485.648200
63.640000,485.599015,485.599015,485.599015
63.660000,485.549837,485.549837,485.549837
63.680000,485.500667,485.500667,485.500667
63.700000,485.451504,485.451504,485.451504
63.720000,485.402350,485.402350,485.402350
63.740000,485.353204,485.353204,485.353204
63.760000,485.304066,485.304066,485.304066
63.780000,485.254936,485.254936,485.254936
63.800000,485.205813,485.205813,485.205813
63.820000,485.156699,485.156699,485.156699
63.840000,485.107592,485.107592,485.107592
63.860000,485.058493,485.058493,485.058493
63.880000,485.009402,485.009402,485.009402
63.900000,484.960319,484.960319,484.960319
63.920000,484.911244,484.911244,484.911244
63.940000,484.862177,484.862177,484.862177
63.960000,484.813118,484.813118,484.813118
63.980000,484.764066,484.764066,484.764066
64.000000,484.715022,484.715022,484.715022
64.020000,484.665986,484.665986,484.665986
64.040000,484.616958,484.616958,484.616958
64.060000,484.567938,484.567938,484.567938
64.080000,484.518925,484.518925,484.518925
64.100000,484.469921,484.469921,484.469921
64.120000,484.420924,484.420924,484.420924
64.140000,484.371935,484.371935,484.371935
64.160000,484.322953,484.322953,484.322953
64.180000,484.273980,484.273980,484.273980
64.200000,484.225014,484.225014,484.225014
64.220000,484.176056,484.176056,484.176056
64.240000,484.127105,484.127105,484.127105
64.260000,484.078163,484.078163,484.078163
64.280000,484.029228,484.029228,484.029228
64.300000,483.980301,483.980301,483.980301
64.320000,483.931381,483.931381,483.931381
64.340000,483.882469,483.882469,483.882469
64.360000,483.833565,483.833565,483.833565
64.380000,483.784669,483.784669,483.784669
64.400000,483.735780,483.735780,483.735780
64.420000,483.686899,483.686899,483.686899
64.440000,483.638026,483.638026,483.638026
64.460000,483.589160,483.589160,483.589160
64.480000,483.540302,483.540302,483.540302
64.500000,483.491451,483.491451,483.491451
64.520000,483.442609,483.442609,483.442609
64.540000,483.393773,483.393773,483.393773
64.560000,483.344946,483.344946,483.344946
64.580000,483.296126,483.296126,483.296126
64.600000,483.247314,483.247314,483.247314
64.620000,483.198509,483.198509,483.198509
64.640000,483.149712,483.149712,483.149712
64.660000,483.100922,483.100922,483.100922
64.680000,483.052140,483.052140,483.052140
64.700000,483.003366,483.003366,483.003366
64.720000,482.954599,482.954599,482.954599
64.740000,482.905840,482.905840,482.905840
64.760000,482.857088,482.857088,482.857088
64.780000,482.808344,482.808344,482.808344
64.800000,482.759607,482.759607,482.759607
64.820000,482.710878,482.710878,482.710878
64.840000,482.662156,482.662156,482.662156
64.860000,482.613442,482.613442,482.613442
64.880000,482.564735,482.564735,482.564735
64.900000,482.516036,482.516036,482.516036
64.920000,482.467345,482.467345,482.467345
64.940000,482.418660,482.418660,482.418660
64.960000,482.369984,482.369984,482.369984
64.980000,482.321315,482.321315,482.321315
65.000000,482.272653,482.272653,482.272653
65.020000,482.223999,482.223999,482.223999
65.040000,482.175352,482.175352,482.175352
65.060000,482.126712,482.126712,482.126712
65.080000,482.078080,482.078080,482.078080
65.100000,482.029456,482.029456,482.029456
65.120000,481.980839,481.980839,481.980839
65.140000,481.932229,481.932229,481.932229
65.160000,481.883627,481.883627,481.883627
65.180000,481.835032,481.835032,481.835032
65.200000,481.786444,481.786444,481.786444
65.220000,481.737864,481.737864,481.737864
65.240000,481.689292,481.689292,481.689292
65.260000,481.640726,481.640726,481.640726
65.280000,481.592168,481.592168,481.592168
65.300000,481.543618,481.543618,481.543618
65.320000,481.495074,481.495074,481.495074
65.340000,481.446538,481.446538,481.446538
65.360000,481.398010,481.398010,481.398010
65.380000,481.349489,481.349489,481.349489
65.400000,481.300975,481.300975,481.300975
65.420000,481.252468,481.252468,481.252468
65.440000,481.203969,481.203969,481.203969
65.460000,481.155477,481.155477,481.155477
65.480000,481.106992,481.106992,481.106992
65.500000,481.058515,481.058515,481.058515
65.520000,481.010045,481.010045,481.010045
65.540000,480.961582,480.961582,480.961582
65.560000,480.913126,480.913126,480.913126
65.580000,480.864678,480.864678,480.864678
65.600000,480.816237,480.816237,480.816237
65.620000,480.767803,480.767803,480.767803
65.640000,480.719377,480.719377,480.719377
65.660000,480.670957,480.670957,480.670957
65.680000,480.622545,480.622545,480.622545
65.700000,480.574141,480.574141,480.574141
65.720000,480.525743,480.525743,480.525743
65.740000,480.477353,480.477353,480.477353
65.760000,480.428969,480.428969,480.428969
65.780000,480.380594,480.380594,480.380594
65.800000,480.332225,480.332225,480.332225
65.820000,480.283863,480.283863,480.283863
65.840000,480.235509,480.235509,480.235509
65.860000,480.187162,480.187162,480.187162
65.880000,480.138822,480.138822,480.138822
65.900000,480.090489,480.090489,480.090489
65.920000,480.042163,480.042163,480.042163
65.940000,479.993844,479.993844,479.993844
65.960000,479.945533,479.945533,479.945533
65.980000,479.897229,479.897229,479.897229
66.000000,479.848932,479.848932,479.848932
66.020000,479.800642,479.800642,479.800642
66.040000,479.752359,479.752359,479.752359
66.060000,479.704083,479.704083,479.704083
66.080000,479.655814,479.655814,479.655814
66.100000,479.607553,479.607553,479.607553
66.120000,479.559298,479.559298,479.559298
66.140000,479.511051,479.511051,479.511051
66.160000,479.462811,479.462811,479.462811
66.180000,479.414577,479.414577,479.414577
66.200000,479.366351,479.366351,479.366351
66.220000,479.318132,479.318132,479.318132
66.240000,479.269920,479.269920,479.269920
66.260000,479.221715,479.221715,479.221715
66.280000,479.173517,479.173517,479.173517
66.300000,479.125327,479.125327,479.125327
66.320000,479.077143,479.077143,479.077143
66.340000,479.028966,479.028966,479.028966
66.360000,478.980796,478.980796,478.980796
66.380000,478.932633,478.932633,478.932633
66.400000,478.884478,478.884478,478.884478
66.420000,478.836329,478.836329,478.836329
66.440000,478.788187,478.788187,478.788187
66.460000,478.740053,478.740053,478.740053
66.480000,478.691925,478.691925,478.691925
66.500000,478.643804,478.643804,478.643804
66.520000,478.595690,478.595690,478.595690
66.540000,478.547584,478.547584,478.547584
66.560000,478.499484,478.499484,478.499484
66.580000,478.451391,478.451391,478.451391
66.600000,478.403305,478.403305,478.403305
66.620000,478.355226,478.355226,478.355226
66.640000,478.307154,478.307154,478.307154
66.660000,478.259089,478.259089,478.259089
66.680000,478.211031,478.211031,478.211031
66.700000,478.162979,478.162979,478.162979
66.720000,478.114935,478.114935,478.114935
66.740000,478.066898,478.066898,478.066898
66.760000,478.018867,478.018867,478.018867
66.780000,477.970844,477.970844,477.970844
66.800000,477.922827,477.922827,477.922827
66.820000,477.874817,477.874817,477.874817
66.840000,477.826814,477.826814,477.826814
66.860000,477.778818,477.778818,477.778818
66.880000,477.730829,477.730829,477.730829
66.900000,477.682847,477.682847,477.682847
66.920000,477.634871,477.634871,477.634871
66.940000,477.586903,477.586903,477.586903
66.960000,477.538941,477.538941,477.538941
66.980000,477.490986,477.490986,477.490986
67.000000,477.443038,477.443038,477.443038
67.020000,477.395097,477.395097,477.395097
67.040000,477.347163,477.347163,477.347163
67.060000,477.299235,477.299235,477.299235
67.080000,477.251315,477.251315,477.251315
67.100000,477.203401,477.203401,477.203401
67.120000,477.155494,477.155494,477.155494
67.140000,477.107593,477.107593,477.107593
67.160000,477.059700,477.059700,477.059700
67.180000,477.011813,477.011813,477.011813
67.200000,476.963933,476.963933,476.963933
67.220000,476.916060,476.916060,476.916060
67.240000,476.868194,476.868194,476.868194
67.260000,476.820334,476.820334,476.820334
67.280000,476.772481,476.772481,476.772481
67.300000,476.724635,476.724635,476.724635
67.320000,476.676796,476.676796,476.676796
67.340000,476.628964,476.628964,476.628964
67.360000,476.581138,476.581138,476.581138
67.380000,476.533319,476.533319,476.533319
67.400000,476.485506,476.485506,476.485506
67.420000,476.437701,476.437701,476.437701
67.440000,476.389902,476.389902,476.389902
67.460000,476.342110,476.342110,476.342110
67.480000,476.294324,476.294324,476.294324
67.500000,476.246546,476.246546,476.246546
67.520000,476.198774,476.198774,476.198774
67.540000,476.151008,476.151008,476.151008
67.560000,476.103250,476.103250,476.103250
67.580000,476.055498,476.055498,476.055498
67.600000,476.007753,476.007753,476.007753
67.620000,475.960014,475.960014,475.960014
67.640000,475.912282,475.912282,475.912282
67.660000,475.864557,475.864557,475.864557
67.680000,475.816838,475.816838,475.816838
67.700000,475.769126,475.769126,475.769126
67.720000,475.721421,475.721421,475.721421
67.740000,475.673722,475.673722,475.673722
67.760000,475.626030,475.626030,475.626030
67.780000,475.578345,475.578345,475.578345
67.800000,475.530666,475.530666,475.530666
67.820000,475.482994,475.482994,475.482994
67.840000,475.435329,475.435329,475.435329
67.860000,475.387670,475.387670,475.387670
67.880000,475.340018,475.340018,475.340018
67.900000,475.292372,475.292372,475.292372
67.920000,475.244733,475.244733,475.244733
67.940000,475.197100,475.197100,475.197100
67.960000,475.149475,475.149475,475.149475
67.980000,475.101855,475.101855,475.101855
68.000000,475.054243,475.054243,475.054243
68.020000,475.006637,475.006637,475.006637
68.040000,474.959037,474.959037,474.959037
68.060000,474.911444,474.911444,474.911444
68.080000,474.863858,474.863858,474.863858
68.100000,474.816278,474.816278,474.816278
68.120000,474.768704,474.768704,474.768704
68.140000,474.721138,474.721138,474.721138
68.160000,474.673578,474.673578,474.673578
68.180000,474.626024,474.626024,474.626024
68.200000,474.578477,474.578477,474.578477
68.220000,474.530936,474.530936,474.530936
68.240000,474.483402,474.483402,474.483402
68.260000,474.435874,474.435874,474.435874
